Invoice_ID,Date,Branch,Category,Product_Name,Customer_Type,Gender,Quantity,Unit_Price,Sales,Payment_Method,Cashier,Year,Month,Month_Name
INV101326,2024-04-01,Laba Dhagax,Dairy,Eggs Tray (30pcs),Member,Male,7,4.44,31.08,Zaad,Yusuf Farah,2024,4,April
INV101076,2024-04-01,Laba Dhagax,Personal Care,Hand Sanitizer 100ml,Member,Male,2,1.64,3.28,Evc Plus,Sahra Ibrahim,2024,4,April
INV101116,2024-04-01,Hamar Weyne,Bakery,Brown Bread,Member,Male,2,0.73,1.46,Evc Plus,Ahmed Abdi,2024,4,April
INV101208,2024-04-01,Hodan-Taleex,Household,Rice 5kg,Member,Female,8,7.89,63.12,Cash,Mohamed Ali,2024,4,April
INV101234,2024-04-01,Hodan-Taleex,Fruits,Mango (kg),Regular,Female,4,1.79,7.16,Zaad,Abdirahman Nur,2024,4,April
INV101184,2024-04-02,Hamar Weyne,Bakery,Cupcake,Regular,Female,2,0.87,1.74,Evc Plus,Ahmed Abdi,2024,4,April
INV101283,2024-04-02,Laba Dhagax,Beverages,Sprite 500ml,Regular,Male,4,1.13,4.52,Zaad,Sahra Ibrahim,2024,4,April
INV101314,2024-04-02,Hodan-Taleex,Vegetables,Carrot (kg),Regular,Female,4,0.92,3.68,Cash,Abdirahman Nur,2024,4,April
INV101156,2024-04-02,Hamar Weyne,Personal Care,Hand Sanitizer 100ml,Regular,Male,4,1.59,6.36,Zaad,Khadija Omar,2024,4,April
INV101177,2024-04-02,Laba Dhagax,Dairy,Yogurt 500g,Regular,Male,1,1.37,1.37,Evc Plus,Sahra Ibrahim,2024,4,April
INV101130,2024-04-02,Hamar Weyne,Household,Pasta 500g,Member,Female,6,1.14,6.84,Zaad,Hodan Warsame,2024,4,April
INV101135,2024-04-02,Laba Dhagax,Snacks,Potato Chips,Member,Male,8,1.01,8.08,Zaad,Sahra Ibrahim,2024,4,April
INV101364,2024-04-02,Hodan-Taleex,Vegetables,Carrot (kg),Regular,Female,6,0.9,5.4,Evc Plus,Mohamed Ali,2024,4,April
INV101200,2024-04-02,Hamar Weyne,Dairy,Cheese 200g,Member,Male,5,3.38,16.9,Zaad,Khadija Omar,2024,4,April
INV101110,2024-04-02,Hamar Weyne,Dairy,Fresh Cream 200ml,Member,Male,4,2.4,9.6,Zaad,Hodan Warsame,2024,4,April
INV101284,2024-04-02,Hodan-Taleex,Beverages,Coffee 200g,Regular,Male,6,3.53,21.18,Evc Plus,Mohamed Ali,2024,4,April
INV101359,2024-04-02,Hamar Weyne,Household,Flour 2kg,Regular,Male,6,2.59,15.54,Evc Plus,Hodan Warsame,2024,4,April
INV101143,2024-04-02,Hamar Weyne,Fruits,Grapes (kg),Regular,Female,5,3.52,17.6,Cash,Khadija Omar,2024,4,April
INV101173,2024-04-02,Hodan-Taleex,Snacks,Potato Chips,Member,Female,2,0.77,1.54,Evc Plus,Fadumo Yusuf,2024,4,April
INV101248,2024-04-02,Laba Dhagax,Fruits,Orange (kg),Regular,Male,6,1.38,8.28,Evc Plus,Yusuf Farah,2024,4,April
INV101080,2024-04-02,Laba Dhagax,Personal Care,Shampoo 400ml,Regular,Male,1,3.12,3.12,Zaad,Yusuf Farah,2024,4,April
INV101195,2024-04-02,Hodan-Taleex,Household,Cooking Oil 1L,Regular,Female,1,2.66,2.66,Evc Plus,Fadumo Yusuf,2024,4,April
INV101211,2024-04-02,Hamar Weyne,Beverages,Apple Juice 1L,Member,Female,7,2.27,15.89,Evc Plus,Hodan Warsame,2024,4,April
INV101155,2024-04-03,Hamar Weyne,Personal Care,Bar Soap,Regular,Female,3,0.58,1.74,Evc Plus,Khadija Omar,2024,4,April
INV101196,2024-04-03,Hodan-Taleex,Bakery,Cupcake,Regular,Male,4,0.71,2.84,Visa,Mohamed Ali,2024,4,April
INV101277,2024-04-03,Laba Dhagax,Bakery,Donut,Member,Male,5,0.78,3.9,Evc Plus,Sahra Ibrahim,2024,4,April
INV101182,2024-04-03,Hodan-Taleex,Dairy,Milk 1L,Regular,Male,5,1.14,5.7,Evc Plus,Fadumo Yusuf,2024,4,April
INV101251,2024-04-03,Laba Dhagax,Household,Rice 5kg,Regular,Male,3,7.09,21.27,Evc Plus,Sahra Ibrahim,2024,4,April
INV101105,2024-04-03,Hamar Weyne,Fruits,Apple (kg),Member,Female,7,2.16,15.12,Evc Plus,Khadija Omar,2024,4,April
INV101148,2024-04-03,Hamar Weyne,Snacks,Peanuts 200g,Member,Male,7,0.81,5.67,Cash,Khadija Omar,2024,4,April
INV101189,2024-04-03,Hodan-Taleex,Household,Sugar 2kg,Regular,Male,6,2.6,15.6,Zaad,Amina Hassan,2024,4,April
INV101266,2024-04-03,Hamar Weyne,Beverages,Orange Juice 1L,Regular,Male,3,1.99,5.97,Evc Plus,Hodan Warsame,2024,4,April
INV101259,2024-04-03,Hamar Weyne,Fruits,Orange (kg),Regular,Male,5,1.6,8.0,Visa,Ahmed Abdi,2024,4,April
INV101046,2024-04-03,Hamar Weyne,Household,Rice 5kg,Regular,Female,4,7.73,30.92,Zaad,Hodan Warsame,2024,4,April
INV101160,2024-04-03,Hamar Weyne,Personal Care,Shampoo 400ml,Regular,Female,1,2.57,2.57,Evc Plus,Khadija Omar,2024,4,April
INV101060,2024-04-04,Laba Dhagax,Bakery,White Bread,Regular,Male,4,0.85,3.4,Zaad,Sahra Ibrahim,2024,4,April
INV101313,2024-04-04,Hodan-Taleex,Personal Care,Body Lotion 200ml,Member,Male,5,3.82,19.1,Evc Plus,Amina Hassan,2024,4,April
INV101158,2024-04-04,Hamar Weyne,Household,Cooking Oil 1L,Regular,Female,2,3.47,6.94,Zaad,Hodan Warsame,2024,4,April
INV101280,2024-04-04,Hodan-Taleex,Personal Care,Shampoo 400ml,Regular,Female,1,3.99,3.99,Zaad,Mohamed Ali,2024,4,April
INV101292,2024-04-04,Laba Dhagax,Fruits,Watermelon (each),Member,Male,5,3.01,15.05,Evc Plus,Yusuf Farah,2024,4,April
INV101006,2024-04-04,Hodan-Taleex,Dairy,Cheese 200g,Regular,Female,5,3.96,19.8,Evc Plus,Abdirahman Nur,2024,4,April
INV101192,2024-04-04,Laba Dhagax,Vegetables,Cabbage (each),Regular,Male,3,0.83,2.49,Evc Plus,Sahra Ibrahim,2024,4,April
INV101354,2024-04-04,Laba Dhagax,Personal Care,Toothbrush,Member,Male,5,0.95,4.75,Evc Plus,Yusuf Farah,2024,4,April
INV101159,2024-04-04,Laba Dhagax,Snacks,Candy Pack,Regular,Female,2,0.75,1.5,Cash,Sahra Ibrahim,2024,4,April
INV101306,2024-04-04,Hodan-Taleex,Snacks,Chocolate Bar,Regular,Female,2,1.06,2.12,Evc Plus,Abdirahman Nur,2024,4,April
INV101332,2024-04-04,Hodan-Taleex,Household,Cooking Oil 1L,Regular,Male,6,3.77,22.62,Evc Plus,Mohamed Ali,2024,4,April
INV101231,2024-04-04,Laba Dhagax,Dairy,Fresh Cream 200ml,Regular,Male,1,1.66,1.66,Visa,Sahra Ibrahim,2024,4,April
INV101253,2024-04-05,Hodan-Taleex,Household,Sugar 2kg,Member,Male,7,2.43,17.01,Evc Plus,Fadumo Yusuf,2024,4,April
INV101263,2024-04-05,Hamar Weyne,Vegetables,Cabbage (each),Regular,Male,1,1.27,1.27,Evc Plus,Ahmed Abdi,2024,4,April
INV101181,2024-04-05,Hodan-Taleex,Fruits,Apple (kg),Regular,Male,6,2.08,12.48,Evc Plus,Abdirahman Nur,2024,4,April
INV101117,2024-04-05,Hodan-Taleex,Personal Care,Toothpaste,Member,Female,7,1.94,13.58,Evc Plus,Mohamed Ali,2024,4,April
INV101070,2024-04-05,Hamar Weyne,Household,Laundry Detergent 1kg,Regular,Female,3,2.6,7.8,Zaad,Ahmed Abdi,2024,4,April
INV101014,2024-04-05,Hamar Weyne,Household,Cooking Oil 1L,Member,Male,5,2.86,14.3,Cash,Ahmed Abdi,2024,4,April
INV101136,2024-04-05,Laba Dhagax,Beverages,Black Tea Pack,Regular,Male,5,1.93,9.65,Cash,Yusuf Farah,2024,4,April
INV101131,2024-04-05,Hodan-Taleex,Personal Care,Toothbrush,Regular,Male,3,1.14,3.42,Cash,Fadumo Yusuf,2024,4,April
INV101233,2024-04-05,Laba Dhagax,Dairy,Fresh Cream 200ml,Regular,Female,6,2.04,12.24,Cash,Sahra Ibrahim,2024,4,April
INV101161,2024-04-05,Hodan-Taleex,Personal Care,Hand Sanitizer 100ml,Regular,Female,1,2.1,2.1,Evc Plus,Fadumo Yusuf,2024,4,April
INV101276,2024-04-05,Hodan-Taleex,Vegetables,Onion (kg),Regular,Female,2,0.65,1.3,Evc Plus,Abdirahman Nur,2024,4,April
INV101237,2024-04-05,Hodan-Taleex,Household,Rice 5kg,Regular,Female,4,7.41,29.64,Evc Plus,Abdirahman Nur,2024,4,April
INV101084,2024-04-05,Hamar Weyne,Fruits,Apple (kg),Regular,Female,6,1.62,9.72,Evc Plus,Ahmed Abdi,2024,4,April
INV101245,2024-04-05,Hodan-Taleex,Personal Care,Hand Sanitizer 100ml,Regular,Male,4,2.13,8.52,Evc Plus,Abdirahman Nur,2024,4,April
INV101346,2024-04-05,Laba Dhagax,Household,Flour 2kg,Regular,Male,2,1.99,3.98,Visa,Yusuf Farah,2024,4,April
INV101281,2024-04-05,Hamar Weyne,Bakery,Brown Bread,Member,Male,7,0.79,5.53,Evc Plus,Hodan Warsame,2024,4,April
INV101307,2024-04-05,Hamar Weyne,Dairy,Butter 250g,Regular,Female,4,2.35,9.4,Cash,Hodan Warsame,2024,4,April
INV101086,2024-04-05,Hodan-Taleex,Dairy,Milk 1L,Regular,Female,5,1.25,6.25,Evc Plus,Amina Hassan,2024,4,April
INV101024,2024-04-06,Hamar Weyne,Bakery,Brown Bread,Regular,Female,6,0.96,5.76,Zaad,Khadija Omar,2024,4,April
INV101288,2024-04-06,Hamar Weyne,Bakery,Croissant,Member,Female,6,0.97,5.82,Evc Plus,Hodan Warsame,2024,4,April
INV101317,2024-04-06,Hodan-Taleex,Household,Dish Soap 500ml,Member,Female,5,1.65,8.25,Evc Plus,Abdirahman Nur,2024,4,April
INV101128,2024-04-06,Hodan-Taleex,Vegetables,Onion (kg),Member,Female,8,0.75,6.0,Evc Plus,Fadumo Yusuf,2024,4,April
INV101050,2024-04-06,Hamar Weyne,Fruits,Orange (kg),Regular,Male,1,1.09,1.09,Evc Plus,Khadija Omar,2024,4,April
INV101188,2024-04-06,Laba Dhagax,Snacks,Popcorn Pack,Member,Female,5,0.8,4.0,Evc Plus,Yusuf Farah,2024,4,April
INV101036,2024-04-06,Hodan-Taleex,Vegetables,Tomato (kg),Regular,Female,3,0.93,2.79,Evc Plus,Mohamed Ali,2024,4,April
INV101147,2024-04-06,Laba Dhagax,Snacks,Popcorn Pack,Regular,Female,6,0.98,5.88,Evc Plus,Sahra Ibrahim,2024,4,April
INV101041,2024-04-06,Hodan-Taleex,Snacks,Biscuit Snack Pack,Member,Male,3,0.95,2.85,Evc Plus,Fadumo Yusuf,2024,4,April
INV101101,2024-04-06,Hodan-Taleex,Vegetables,Potato (kg),Regular,Female,5,0.88,4.4,Zaad,Abdirahman Nur,2024,4,April
INV101239,2024-04-06,Laba Dhagax,Bakery,Croissant,Member,Female,4,1.03,4.12,Evc Plus,Sahra Ibrahim,2024,4,April
INV101329,2024-04-07,Laba Dhagax,Bakery,Cupcake,Regular,Female,3,0.89,2.67,Evc Plus,Yusuf Farah,2024,4,April
INV101330,2024-04-07,Hodan-Taleex,Household,Pasta 500g,Member,Male,8,1.68,13.44,Cash,Abdirahman Nur,2024,4,April
INV101335,2024-04-07,Hamar Weyne,Fruits,Banana (kg),Member,Female,7,1.07,7.49,Evc Plus,Ahmed Abdi,2024,4,April
INV101059,2024-04-07,Hodan-Taleex,Bakery,Biscuits Pack,Member,Male,7,1.0,7.0,Zaad,Abdirahman Nur,2024,4,April
INV101199,2024-04-07,Hodan-Taleex,Beverages,Coffee 200g,Regular,Male,6,3.33,19.98,Evc Plus,Mohamed Ali,2024,4,April
INV101291,2024-04-07,Hodan-Taleex,Personal Care,Body Lotion 200ml,Member,Male,7,2.65,18.55,Evc Plus,Mohamed Ali,2024,4,April
INV101255,2024-04-07,Hamar Weyne,Fruits,Banana (kg),Member,Female,8,1.08,8.64,Evc Plus,Khadija Omar,2024,4,April
INV101043,2024-04-07,Hamar Weyne,Household,Pasta 500g,Member,Male,2,1.72,3.44,Cash,Khadija Omar,2024,4,April
INV101015,2024-04-07,Hodan-Taleex,Fruits,Banana (kg),Regular,Female,4,1.07,4.28,Zaad,Abdirahman Nur,2024,4,April
INV101302,2024-04-07,Hodan-Taleex,Personal Care,Toothbrush,Regular,Male,1,1.05,1.05,Evc Plus,Amina Hassan,2024,4,April
INV101055,2024-04-07,Hodan-Taleex,Fruits,Orange (kg),Regular,Female,5,1.17,5.85,Evc Plus,Fadumo Yusuf,2024,4,April
INV101069,2024-04-07,Hamar Weyne,Household,Laundry Detergent 1kg,Regular,Female,5,3.3,16.5,Cash,Ahmed Abdi,2024,4,April
INV101224,2024-04-08,Hodan-Taleex,Snacks,Peanuts 200g,Member,Male,3,1.39,4.17,Evc Plus,Amina Hassan,2024,4,April
INV101026,2024-04-08,Laba Dhagax,Vegetables,Onion (kg),Regular,Male,3,1.08,3.24,Evc Plus,Sahra Ibrahim,2024,4,April
INV101322,2024-04-08,Hamar Weyne,Vegetables,Onion (kg),Member,Female,2,0.93,1.86,Visa,Khadija Omar,2024,4,April
INV101190,2024-04-08,Hamar Weyne,Fruits,Banana (kg),Regular,Female,4,0.8,3.2,Cash,Ahmed Abdi,2024,4,April
INV101022,2024-04-08,Hamar Weyne,Household,Cooking Oil 1L,Regular,Female,5,3.35,16.75,Evc Plus,Ahmed Abdi,2024,4,April
INV101025,2024-04-08,Hodan-Taleex,Snacks,Potato Chips,Member,Female,3,0.83,2.49,Zaad,Abdirahman Nur,2024,4,April
INV101028,2024-04-08,Laba Dhagax,Personal Care,Bar Soap,Member,Female,8,0.73,5.84,Zaad,Yusuf Farah,2024,4,April
INV101045,2024-04-08,Laba Dhagax,Snacks,Candy Pack,Regular,Male,5,0.85,4.25,Evc Plus,Yusuf Farah,2024,4,April
INV101352,2024-04-08,Hamar Weyne,Snacks,Popcorn Pack,Regular,Female,4,1.05,4.2,Evc Plus,Hodan Warsame,2024,4,April
INV101293,2024-04-08,Hodan-Taleex,Fruits,Mango (kg),Regular,Female,4,1.37,5.48,Zaad,Mohamed Ali,2024,4,April
INV101235,2024-04-08,Hodan-Taleex,Bakery,Donut,Regular,Male,1,0.95,0.95,Cash,Fadumo Yusuf,2024,4,April
INV101267,2024-04-09,Hodan-Taleex,Household,Rice 5kg,Regular,Female,5,7.81,39.05,Evc Plus,Fadumo Yusuf,2024,4,April
INV101226,2024-04-09,Hodan-Taleex,Personal Care,Body Lotion 200ml,Member,Male,4,3.03,12.12,Evc Plus,Mohamed Ali,2024,4,April
INV101129,2024-04-09,Hodan-Taleex,Personal Care,Bar Soap,Regular,Female,6,0.89,5.34,Evc Plus,Amina Hassan,2024,4,April
INV101270,2024-04-09,Hodan-Taleex,Personal Care,Bar Soap,Member,Male,4,0.58,2.32,Evc Plus,Abdirahman Nur,2024,4,April
INV101153,2024-04-09,Hamar Weyne,Snacks,Biscuit Snack Pack,Regular,Male,1,0.88,0.88,Zaad,Ahmed Abdi,2024,4,April
INV101057,2024-04-09,Hamar Weyne,Dairy,Fresh Cream 200ml,Regular,Female,5,2.35,11.75,Zaad,Ahmed Abdi,2024,4,April
INV101047,2024-04-09,Hamar Weyne,Household,Sugar 2kg,Member,Male,3,3.06,9.18,Evc Plus,Ahmed Abdi,2024,4,April
INV101357,2024-04-09,Hamar Weyne,Vegetables,Potato (kg),Regular,Female,6,0.7,4.2,Evc Plus,Ahmed Abdi,2024,4,April
INV101083,2024-04-09,Hamar Weyne,Dairy,Milk 1L,Regular,Female,2,1.15,2.3,Cash,Ahmed Abdi,2024,4,April
INV101132,2024-04-09,Hodan-Taleex,Dairy,Eggs Tray (30pcs),Regular,Female,2,4.73,9.46,Cash,Amina Hassan,2024,4,April
INV101154,2024-04-09,Hamar Weyne,Vegetables,Cabbage (each),Member,Male,7,1.07,7.49,Evc Plus,Khadija Omar,2024,4,April
INV101194,2024-04-09,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Regular,Female,3,0.85,2.55,Visa,Amina Hassan,2024,4,April
INV101134,2024-04-09,Hamar Weyne,Bakery,Croissant,Member,Female,4,1.2,4.8,Evc Plus,Ahmed Abdi,2024,4,April
INV101145,2024-04-09,Hamar Weyne,Fruits,Orange (kg),Regular,Female,3,1.64,4.92,Zaad,Khadija Omar,2024,4,April
INV101082,2024-04-10,Hamar Weyne,Personal Care,Toothbrush,Regular,Female,1,1.2,1.2,Evc Plus,Ahmed Abdi,2024,4,April
INV101334,2024-04-10,Hodan-Taleex,Dairy,Milk 1L,Regular,Female,1,1.52,1.52,Visa,Abdirahman Nur,2024,4,April
INV101290,2024-04-10,Hamar Weyne,Snacks,Popcorn Pack,Regular,Male,6,0.78,4.68,Evc Plus,Hodan Warsame,2024,4,April
INV101341,2024-04-10,Hodan-Taleex,Dairy,Yogurt 500g,Member,Male,7,1.89,13.23,Zaad,Mohamed Ali,2024,4,April
INV101032,2024-04-10,Laba Dhagax,Bakery,Donut,Member,Female,5,0.76,3.8,Zaad,Sahra Ibrahim,2024,4,April
INV101096,2024-04-10,Hodan-Taleex,Fruits,Mango (kg),Member,Female,5,1.88,9.4,Visa,Amina Hassan,2024,4,April
INV101215,2024-04-10,Hodan-Taleex,Household,Flour 2kg,Regular,Male,1,2.38,2.38,Visa,Mohamed Ali,2024,4,April
INV101074,2024-04-10,Hamar Weyne,Snacks,Potato Chips,Regular,Male,3,0.98,2.94,Evc Plus,Hodan Warsame,2024,4,April
INV101238,2024-04-10,Hamar Weyne,Bakery,Cupcake,Regular,Female,2,0.69,1.38,Zaad,Khadija Omar,2024,4,April
INV101103,2024-04-10,Hodan-Taleex,Snacks,Peanuts 200g,Member,Male,8,1.07,8.56,Evc Plus,Fadumo Yusuf,2024,4,April
INV101214,2024-04-10,Hodan-Taleex,Personal Care,Bar Soap,Member,Female,3,0.57,1.71,Cash,Amina Hassan,2024,4,April
INV101296,2024-04-10,Laba Dhagax,Beverages,Black Tea Pack,Regular,Female,4,1.12,4.48,Zaad,Sahra Ibrahim,2024,4,April
INV101052,2024-04-10,Hodan-Taleex,Vegetables,Cabbage (each),Regular,Female,1,0.86,0.86,Zaad,Mohamed Ali,2024,4,April
INV101358,2024-04-10,Hamar Weyne,Fruits,Watermelon (each),Regular,Female,6,2.55,15.3,Zaad,Hodan Warsame,2024,4,April
INV101037,2024-04-11,Hamar Weyne,Household,Rice 5kg,Regular,Male,4,6.77,27.08,Zaad,Khadija Omar,2024,4,April
INV101126,2024-04-11,Hamar Weyne,Household,Laundry Detergent 1kg,Regular,Female,5,2.58,12.9,Evc Plus,Hodan Warsame,2024,4,April
INV101067,2024-04-11,Hodan-Taleex,Household,Pasta 500g,Member,Female,8,1.43,11.44,Zaad,Mohamed Ali,2024,4,April
INV101273,2024-04-11,Hodan-Taleex,Household,Sugar 2kg,Regular,Male,5,2.39,11.95,Visa,Amina Hassan,2024,4,April
INV101356,2024-04-11,Hodan-Taleex,Snacks,Potato Chips,Member,Female,7,1.22,8.54,Cash,Amina Hassan,2024,4,April
INV101090,2024-04-11,Hamar Weyne,Bakery,Biscuits Pack,Regular,Female,5,1.05,5.25,Zaad,Khadija Omar,2024,4,April
INV101162,2024-04-11,Laba Dhagax,Beverages,Apple Juice 1L,Regular,Female,3,1.65,4.95,Zaad,Sahra Ibrahim,2024,4,April
INV101236,2024-04-11,Laba Dhagax,Vegetables,Onion (kg),Regular,Female,6,0.92,5.52,Evc Plus,Yusuf Farah,2024,4,April
INV101241,2024-04-11,Hodan-Taleex,Bakery,Cupcake,Regular,Male,1,0.52,0.52,Cash,Mohamed Ali,2024,4,April
INV101167,2024-04-11,Hodan-Taleex,Household,Pasta 500g,Regular,Male,3,1.43,4.29,Evc Plus,Amina Hassan,2024,4,April
INV101198,2024-04-11,Hodan-Taleex,Personal Care,Toothbrush,Regular,Female,2,1.35,2.7,Zaad,Mohamed Ali,2024,4,April
INV101269,2024-04-11,Hodan-Taleex,Dairy,Butter 250g,Regular,Male,5,2.09,10.45,Evc Plus,Amina Hassan,2024,4,April
INV101279,2024-04-11,Hodan-Taleex,Bakery,Brown Bread,Member,Female,6,0.91,5.46,Cash,Fadumo Yusuf,2024,4,April
INV101321,2024-04-12,Hamar Weyne,Personal Care,Body Lotion 200ml,Member,Female,5,2.65,13.25,Evc Plus,Hodan Warsame,2024,4,April
INV101009,2024-04-12,Hodan-Taleex,Personal Care,Toothbrush,Member,Male,2,1.04,2.08,Cash,Abdirahman Nur,2024,4,April
INV101048,2024-04-12,Laba Dhagax,Beverages,Soft Drink Cola 500ml,Regular,Male,2,0.78,1.56,Zaad,Sahra Ibrahim,2024,4,April
INV101202,2024-04-12,Hodan-Taleex,Bakery,Brown Bread,Member,Female,7,0.78,5.46,Evc Plus,Fadumo Yusuf,2024,4,April
INV101061,2024-04-12,Hodan-Taleex,Household,Cooking Oil 1L,Member,Female,5,2.57,12.85,Evc Plus,Mohamed Ali,2024,4,April
INV101254,2024-04-12,Laba Dhagax,Fruits,Watermelon (each),Member,Female,4,2.02,8.08,Zaad,Yusuf Farah,2024,4,April
INV101183,2024-04-12,Hodan-Taleex,Dairy,Eggs Tray (30pcs),Regular,Male,4,3.84,15.36,Evc Plus,Amina Hassan,2024,4,April
INV101274,2024-04-12,Hodan-Taleex,Dairy,Eggs Tray (30pcs),Member,Female,2,4.57,9.14,Evc Plus,Fadumo Yusuf,2024,4,April
INV101318,2024-04-13,Laba Dhagax,Vegetables,Tomato (kg),Regular,Female,4,1.0,4.0,Evc Plus,Sahra Ibrahim,2024,4,April
INV101201,2024-04-13,Hodan-Taleex,Bakery,Croissant,Regular,Male,5,1.03,5.15,Evc Plus,Abdirahman Nur,2024,4,April
INV101331,2024-04-13,Hodan-Taleex,Dairy,Butter 250g,Member,Male,4,3.49,13.96,Visa,Fadumo Yusuf,2024,4,April
INV101166,2024-04-13,Hodan-Taleex,Bakery,White Bread,Regular,Female,3,0.87,2.61,Cash,Abdirahman Nur,2024,4,April
INV101109,2024-04-13,Hamar Weyne,Beverages,Black Tea Pack,Regular,Male,5,1.99,9.95,Visa,Khadija Omar,2024,4,April
INV101031,2024-04-13,Hodan-Taleex,Dairy,Yogurt 500g,Regular,Female,6,1.24,7.44,Evc Plus,Amina Hassan,2024,4,April
INV101305,2024-04-13,Hodan-Taleex,Fruits,Mango (kg),Regular,Female,6,1.68,10.08,Cash,Abdirahman Nur,2024,4,April
INV101029,2024-04-13,Hamar Weyne,Vegetables,Tomato (kg),Regular,Male,5,1.07,5.35,Evc Plus,Khadija Omar,2024,4,April
INV101244,2024-04-13,Hamar Weyne,Bakery,Cupcake,Member,Female,2,0.87,1.74,Cash,Ahmed Abdi,2024,4,April
INV101219,2024-04-14,Hodan-Taleex,Fruits,Grapes (kg),Member,Female,6,2.55,15.3,Evc Plus,Amina Hassan,2024,4,April
INV101197,2024-04-14,Hodan-Taleex,Personal Care,Toothpaste,Member,Female,6,2.08,12.48,Cash,Mohamed Ali,2024,4,April
INV101073,2024-04-14,Hodan-Taleex,Personal Care,Shampoo 400ml,Member,Female,7,2.56,17.92,Zaad,Fadumo Yusuf,2024,4,April
INV101303,2024-04-14,Hamar Weyne,Bakery,Donut,Member,Female,2,0.69,1.38,Zaad,Khadija Omar,2024,4,April
INV101349,2024-04-14,Hodan-Taleex,Fruits,Apple (kg),Regular,Female,1,2.4,2.4,Evc Plus,Amina Hassan,2024,4,April
INV101298,2024-04-14,Hamar Weyne,Snacks,Peanuts 200g,Regular,Female,3,1.39,4.17,Evc Plus,Hodan Warsame,2024,4,April
INV101315,2024-04-14,Hodan-Taleex,Bakery,Biscuits Pack,Member,Female,7,0.91,6.37,Evc Plus,Amina Hassan,2024,4,April
INV101089,2024-04-14,Hamar Weyne,Beverages,Soft Drink Cola 500ml,Member,Male,5,0.78,3.9,Evc Plus,Ahmed Abdi,2024,4,April
INV101210,2024-04-14,Laba Dhagax,Household,Rice 5kg,Regular,Male,5,9.19,45.95,Zaad,Sahra Ibrahim,2024,4,April
INV101053,2024-04-14,Laba Dhagax,Fruits,Watermelon (each),Member,Female,8,2.1,16.8,Visa,Yusuf Farah,2024,4,April
INV101345,2024-04-14,Hodan-Taleex,Fruits,Banana (kg),Regular,Female,4,1.08,4.32,Evc Plus,Mohamed Ali,2024,4,April
INV101204,2024-04-15,Laba Dhagax,Dairy,Eggs Tray (30pcs),Regular,Male,1,5.2,5.2,Evc Plus,Sahra Ibrahim,2024,4,April
INV101007,2024-04-15,Hodan-Taleex,Snacks,Potato Chips,Regular,Male,2,0.85,1.7,Evc Plus,Fadumo Yusuf,2024,4,April
INV101030,2024-04-15,Hodan-Taleex,Vegetables,Tomato (kg),Regular,Male,5,0.75,3.75,Evc Plus,Fadumo Yusuf,2024,4,April
INV101106,2024-04-15,Hamar Weyne,Bakery,Brown Bread,Regular,Male,2,0.96,1.92,Evc Plus,Hodan Warsame,2024,4,April
INV101297,2024-04-15,Hamar Weyne,Household,Sugar 2kg,Regular,Female,6,3.17,19.02,Visa,Khadija Omar,2024,4,April
INV101243,2024-04-15,Hodan-Taleex,Household,Dish Soap 500ml,Member,Female,4,1.32,5.28,Evc Plus,Amina Hassan,2024,4,April
INV101102,2024-04-15,Hodan-Taleex,Personal Care,Toothbrush,Member,Female,2,1.21,2.42,Evc Plus,Amina Hassan,2024,4,April
INV101038,2024-04-15,Hodan-Taleex,Personal Care,Shampoo 400ml,Regular,Male,1,2.73,2.73,Evc Plus,Mohamed Ali,2024,4,April
INV101139,2024-04-15,Hamar Weyne,Beverages,Soft Drink Cola 500ml,Regular,Female,1,0.78,0.78,Evc Plus,Khadija Omar,2024,4,April
INV101034,2024-04-15,Hodan-Taleex,Personal Care,Bar Soap,Member,Male,5,0.91,4.55,Zaad,Amina Hassan,2024,4,April
INV101098,2024-04-15,Laba Dhagax,Fruits,Apple (kg),Member,Male,8,1.8,14.4,Zaad,Sahra Ibrahim,2024,4,April
INV101260,2024-04-15,Hamar Weyne,Vegetables,Onion (kg),Regular,Female,4,0.69,2.76,Cash,Hodan Warsame,2024,4,April
INV101079,2024-04-15,Hodan-Taleex,Snacks,Popcorn Pack,Member,Male,3,0.99,2.97,Evc Plus,Amina Hassan,2024,4,April
INV101042,2024-04-15,Hodan-Taleex,Vegetables,Onion (kg),Regular,Female,3,0.97,2.91,Zaad,Amina Hassan,2024,4,April
INV101149,2024-04-15,Laba Dhagax,Vegetables,Onion (kg),Regular,Male,5,0.65,3.25,Visa,Sahra Ibrahim,2024,4,April
INV101340,2024-04-15,Laba Dhagax,Snacks,Biscuit Snack Pack,Member,Male,6,0.68,4.08,Evc Plus,Yusuf Farah,2024,4,April
INV101227,2024-04-15,Laba Dhagax,Dairy,Eggs Tray (30pcs),Member,Male,2,4.25,8.5,Visa,Yusuf Farah,2024,4,April
INV101027,2024-04-15,Hodan-Taleex,Personal Care,Body Lotion 200ml,Regular,Male,1,2.77,2.77,Zaad,Mohamed Ali,2024,4,April
INV101333,2024-04-16,Hodan-Taleex,Dairy,Eggs Tray (30pcs),Member,Male,6,5.1,30.6,Zaad,Fadumo Yusuf,2024,4,April
INV101185,2024-04-16,Hamar Weyne,Beverages,Coffee 200g,Regular,Female,2,2.53,5.06,Evc Plus,Hodan Warsame,2024,4,April
